	0	1	2	3	4	5	6	7	8
1383	89969127165010	0	swapper	283206312	8	R	6	0	f5aa3bb69bad93ad1cc713587071af81
1384	89969127602035	0	swapper	283206320	8	R	6	0	97d78045ce3fd2cc539d28c43474f13e
1385	89969127640722	0	swapper	283206328	8	R	6	0	86b780be7ca086fc6de7f5ea9fdcbfb0
1386	89969127678471	0	swapper	283206336	8	R	6	0	4dfe70dfc5189ab607f9d2857eaa0ed8
1387	89969127716634	0	swapper	283206344	8	R	6	0	946728cb079675f0a0db2f79ec70ef77
1388	89969127754750	0	swapper	283206352	8	R	6	0	f32ff2359a7a48ae5d8fb204cf315373
1389	89969127792952	0	swapper	283206360	8	R	6	0	a27b40a015feccb7732b05cc8f325ee3
1390	89969127830707	0	swapper	283206368	8	R	6	0	e9f5a6eaf1a95ca8bfd5b4b3fbdd56d1
1391	89969127868717	0	swapper	283206376	8	R	6	0	3f307238ba85e9c2cf06f7688af913cb
1392	89969127906340	0	swapper	283206384	8	R	6	0	89b42cabaefb9a441244f54e1daf9bb8
1393	89969127943998	0	swapper	283206392	8	R	6	0	60ee776fac40fd0201632ea5d54cc999
1394	89969131450263	0	swapper	3822576	8	R	6	0	f4a31793b95dc57082e52394f0f29f54
1395	89969138901176	0	swapper	283206400	8	R	6	0	c2e5a46a57f1f055bb66c1f3f2646f42
1396	89969138948435	0	swapper	283206408	8	R	6	0	08c784028cfd0c9ae9e838da45789af2
1397	89969138986201	0	swapper	283206416	8	R	6	0	c448e810578c1389be0a31b0f12583fc
1398	89969139024546	0	swapper	283206424	8	R	6	0	2f12dd17740324ddcfc57f6b219c2e14
1399	89969139062613	0	swapper	283206432	8	R	6	0	d1e30c0b55ae42b8f6ca078dc8364a0e
1400	89969139100665	0	swapper	283206440	8	R	6	0	4108a5957c2ad72f525106e3d4c254e8
1401	89969139138522	0	swapper	283206448	8	R	6	0	71ac5d85895f86483770c66fe9100ca2
1402	89969139176253	0	swapper	283206456	8	R	6	0	282f25b8498b0f1510b0ad5ad2dcc8b6
1403	89969139213400	0	swapper	283206464	8	R	6	0	02e4b7180b9131570df3c40fcfc5e0bb
1404	89969139250721	0	swapper	283206472	8	R	6	0	04e53725f998d92bd6bf4824dfc42434
1405	89969146073902	0	swapper	248195984	8	R	6	0	6daf823221c4dc3a591ed9f599ecd97e
1406	89969154935478	0	swapper	283206480	8	R	6	0	aa239a016a83719dd7f5132131d6a18d
1407	89969154980854	0	swapper	283206488	8	R	6	0	0ab98ccbba22710167d5419a0200764e
1408	89969155025208	0	swapper	283206496	8	R	6	0	6bc1518f21a6a0d3d7774345dd764fe1
1409	89969155069762	0	swapper	283206504	8	R	6	0	2d9b9a3bc5e03f4d5d52f213dc75c356
1410	89969155113653	0	swapper	283206512	8	R	6	0	6d8a0374aac7c0a916b4927501ef72ef
1411	89969155162623	0	swapper	283206520	8	R	6	0	d0d8c29fe7326868db6cae36823b0838
1412	89969155199746	0	swapper	283206528	8	R	6	0	9befc0a79222ee6126ca684b353c7cc5
1413	89969155236953	0	swapper	283206536	8	R	6	0	aae1ee6c7c5b8fc02f09d43b2ebedff9
1414	89969155274028	0	swapper	283206544	8	R	6	0	dfcd9d922a19837413aaa064e2d822c0
1415	89969155311063	0	swapper	283206552	8	R	6	0	0e02eabfe575853b81b976fddf99f021
1416	89969155780053	0	swapper	283206560	8	R	6	0	6c118ce2588f259df3a550061554145c
1417	89969155818996	0	swapper	283206568	8	R	6	0	d4e60f283755d78502c204c0353b5bd3
1418	89969155856970	0	swapper	283206576	8	R	6	0	0f5b6ea05ca65bb3b7f4f113b5f4b898
1419	89969155895314	0	swapper	283206584	8	R	6	0	87b8b3628eb18d35c00846e9d1d5181b
1420	89969155933201	0	swapper	283206592	8	R	6	0	36a0ec4eeccc01c8bbddf2f0971ad541
1421	89969155971434	0	swapper	283206600	8	R	6	0	ae567ac61f6ae578bc63a5ab187ccbb2
1422	89969156011354	0	swapper	283206608	8	R	6	0	4d8f4e1f68ab296aed36e635340269e9
1423	89969156049238	0	swapper	283206616	8	R	6	0	52bf42710f77cfaf0d5b33b5b2969764
1424	89969156087046	0	swapper	283206624	8	R	6	0	f0822b3b692e1c28dcca8ac5ab9dad4e
1425	89969156124654	0	swapper	283206632	8	R	6	0	cf7ac986f28b26e9c3fe2ad37a5d10f7
1426	89969156664304	0	swapper	283206640	8	R	6	0	e53b0c2372f98a28b031cc5e78dfeaf6
1427	89969156707848	0	swapper	283206648	8	R	6	0	a8f07c9b6cfe78d018ab0ce1aa460226
1428	89969156749432	0	swapper	283206656	8	R	6	0	2989684af3857690488dc03141194476
1429	89969156787842	0	swapper	283206664	8	R	6	0	f82255b0bca4fce0836dcb902ec815f0
1430	89969156825879	0	swapper	283206672	8	R	6	0	5a1d2d2a88f5a3e849ff65b7ab08f28d
1431	89969156864226	0	swapper	283206680	8	R	6	0	7916ac2ad2651d53e9756ad52e0c7ed9
1432	89969156902014	0	swapper	283206688	8	R	6	0	e5d644f217ad3abf1ea68f13562bf56f
1433	89969156939862	0	swapper	283206696	8	R	6	0	667d3087da41629970562c26da9d7521
1434	89969156977860	0	swapper	283206704	8	R	6	0	916d54d2523c729385c9f2866e379d69
1435	89969157019982	0	swapper	283206712	8	R	6	0	689305258a89496691a3ff21e7d1aa92
1436	89969157539806	0	swapper	4003216	8	R	6	0	cec2886ab9863c77958ff8aec21c4222
1437	89969157589850	0	swapper	283206720	8	R	6	0	5f37765d3e480f64ba1ac7d21f0fe212
1438	89969157633015	0	swapper	283206728	8	R	6	0	55b1564473bbe1d4f9e3633bfeec0781
1439	89969157670998	0	swapper	283206736	8	R	6	0	471cc4d236d019272a4105fb0e2527a5
1440	89969157709387	0	swapper	283206744	8	R	6	0	391426c502e2e4b7e3bb2b4cf433dd7c
1441	89969157748847	0	swapper	283206752	8	R	6	0	b4657912cd948786beabe5a729c49a30
1442	89969157787227	0	swapper	283206760	8	R	6	0	aa94a8f6d05cdfb439065d80a94eb7d6
1443	89969157825150	0	swapper	283206768	8	R	6	0	a34f4212fc715e1f291cea1a37734cbf
1444	89969157864643	0	swapper	283206776	8	R	6	0	04ed730d4079dce986054142afce9c70
1445	89969157902287	0	swapper	283206784	8	R	6	0	130a0bed72137603dfdca321d3c4fb69
1446	89969157939768	0	swapper	283206792	8	R	6	0	6170fd4054e782c3421866b76992d9f4
1447	89969158389259	0	swapper	283206800	8	R	6	0	8b6fe3d8832edf8b54ddd8e6e376ae96
1448	89969158428692	0	swapper	283206808	8	R	6	0	d4cf269759ac62f82abf39b426575c75
1449	89969158471376	0	swapper	283206816	8	R	6	0	1f09ef71600be7c22ae0b1bc58d3fe61
1450	89969158509813	0	swapper	283206824	8	R	6	0	ae076052a309f5144b09b2694c7c6f6d
1451	89969158547694	0	swapper	283206832	8	R	6	0	d44106fde6f8b92b03b4e4f396e8b5a9
1452	89969158586928	0	swapper	283206840	8	R	6	0	89b1a8a6472a9f1f8e1f1f8cc2363d84
1453	89969158624728	0	swapper	283206848	8	R	6	0	433be15feec383b2b0c3a797c7d0e2fa
1454	89969158667331	0	swapper	283206856	8	R	6	0	f5be183bdb2826682b59d6adf261bb99
1455	89969158705290	0	swapper	283206864	8	R	6	0	dd6bc6f09412c2fa77bc41a0482f2ddb
1456	89969158742383	0	swapper	283206872	8	R	6	0	e627d0b3fb5c619a28804eb7befff6f7
1457	89969166941381	0	swapper	283206880	8	R	6	0	cbd2bb001b771e527e6f9093d7a9bfe4
1458	89969166984472	0	swapper	283206888	8	R	6	0	ed8fc3884ea8bbcd398e88ab796ff2a0
1459	89969167022377	0	swapper	283206896	8	R	6	0	1047bfef1e650e0fc43e9dbe0d2c174c
1460	89969167061500	0	swapper	283206904	8	R	6	0	dca3435f8f9070e277bd7c84b396517a
1461	89969167099290	0	swapper	283206912	8	R	6	0	10bd08bd7e8dfc8877a8ea5f255318d8
1462	89969167142236	0	swapper	283206920	8	R	6	0	d53ecbe5a21958c934fe24f89316eae0
1463	89969167179765	0	swapper	283206928	8	R	6	0	1b7932853efb8831e0434970efe7aa4a
1464	89969167220675	0	swapper	283206936	8	R	6	0	0f5512e4e628aed860d9c15839b81448
1465	89969167257936	0	swapper	283206944	8	R	6	0	c87574adf830255976aec0cb470c40ec
1466	89969167295330	0	swapper	283206952	8	R	6	0	04db34bfeaf2d6a25b9eb1c9480854b3
1467	89969171572285	0	swapper	4014640	8	R	6	0	8df3f7bdaf3479a8bd81e68f8f554164
1468	89969171572285	0	swapper	4014648	8	R	6	0	2f412c0b4cad1aaf82809fdd042db31e
1469	89969171572285	0	swapper	4014656	8	R	6	0	dda182d74f35fba80fa0405ee8e8fe69
1470	89969171572285	0	swapper	4014664	8	R	6	0	e251dd555c0088e3701b64c2130448dd
1471	89969178942454	0	swapper	283206960	8	R	6	0	3f2660bc2765f00cb5c644cf676bef6f
1472	89969178988341	0	swapper	283206968	8	R	6	0	8760d3f05b6d0b1376007f3204c4e9d5
1473	89969179031708	0	swapper	283206976	8	R	6	0	da786a877babc3e18f7683ee0d1826b4
1474	89969179075641	0	swapper	283206984	8	R	6	0	d9a1cfe2540f6ddfc40e7a440d0531cd
1475	89969179118361	0	swapper	283206992	8	R	6	0	b1b24c708143044fe89d86d57c6b12e5
1476	89969179166239	0	swapper	283207000	8	R	6	0	a28451106f248358409a2f2a2394dc22
1477	89969179202992	0	swapper	283207008	8	R	6	0	9e1be46a8bf11f19f0e8190b925d190b
1478	89969179239832	0	swapper	283207016	8	R	6	0	8e63afabf35739c9a3a61f128b1879c5
1479	89969179276907	0	swapper	283207024	8	R	6	0	ff4577194399d1f2a30af401cc0383be
1480	89969179313730	0	swapper	283207032	8	R	6	0	e88dd9ae4fc67d8c1c8b0cc279db761b
1481	89969179773715	0	swapper	283207040	8	R	6	0	42a03866ac8ebcc02ad568a7954963e2
1482	89969179812555	0	swapper	283207048	8	R	6	0	5c429a2b8c3cb0c747b34e42555be3d4
1483	89969179851849	0	swapper	283207056	8	R	6	0	323124fa2f01170bf416e1572dcc9fe7
1484	89969179891165	0	swapper	283207064	8	R	6	0	18aca1477f81682005abd72912fb4b5e
1485	89969179929148	0	swapper	283207072	8	R	6	0	cf53c77fdf3befa0e398e264de1c23fd
1486	89969179967225	0	swapper	283207080	8	R	6	0	780f2f546fa9351d8a088aa1ce89ab2f
1487	89969180005524	0	swapper	283207088	8	R	6	0	8608bcd47bdfa94a2a835412b39bb806
1488	89969180042791	0	swapper	283207096	8	R	6	0	89e81a30aa84d91db2b921670adff526
1489	89969180080239	0	swapper	283207104	8	R	6	0	435526bfb24f1abc27fd22df0e7c8304
1490	89969180117698	0	swapper	283207112	8	R	6	0	d65d5f45c352fadb5920af67db1bdfff
1491	89969180156923	0	swapper	4014720	8	R	6	0	20c85c0bdb43aa37d1c9a8fe4bd88e7b
1492	89969180195391	0	swapper	4014728	8	R	6	0	add9bad72011417ad32b00c7bf31b8fa
1493	89969180233909	0	swapper	4014736	8	R	6	0	c8f4bca6ab3b5968717d17187fd28240
1494	89969180795543	0	swapper	283207120	8	R	6	0	2906ba62afd7ec931a5e3031cdf91d6f
1495	89969180838076	0	swapper	283207128	8	R	6	0	2c89b00c668a232b4292be1cda4d788e
1496	89969180875966	0	swapper	283207136	8	R	6	0	0d9c1baec63e55e42d4f488ada86418a
1497	89969180913724	0	swapper	283207144	8	R	6	0	e456263373e2ea33c7d8efa3925b9611
1498	89969180953265	0	swapper	283207152	8	R	6	0	ec7e914712417f0d29a65c470fcdebb9
1499	89969180990749	0	swapper	283207160	8	R	6	0	ba6bd2a2f442085c6985db3054ffb20e
1500	89969181028236	0	swapper	283207168	8	R	6	0	256352cc6ebd040c93dfd28870bb7edd
1501	89969181065509	0	swapper	283207176	8	R	6	0	9a04b14910d0f9d27fa7675557d5082c
1502	89969181102909	0	swapper	283207184	8	R	6	0	5064fa85313a515ffe0f8fd3413f38b3
1503	89969181139560	0	swapper	283207192	8	R	6	0	8b4c98315ee8d22570d75b31f4ac4281
1504	89969181592699	0	swapper	283207200	8	R	6	0	0da534b03b7772e90b257f55505432df
1505	89969181631657	0	swapper	283207208	8	R	6	0	8bd4a10db1c6397431d8e20d2c657e70
1506	89969181669685	0	swapper	283207216	8	R	6	0	9945e7eb156d38365d7a88e2f079b901
1507	89969181710781	0	swapper	283207224	8	R	6	0	7f0b0908dc6f1463aac798a727f0a582
1508	89969181753396	0	swapper	283207232	8	R	6	0	378d6fc9287197d0e37706ec664ed830
1509	89969181792182	0	swapper	283207240	8	R	6	0	b3696d11c89cbb838a8f222a53ed1f38
1510	89969181830069	0	swapper	283207248	8	R	6	0	2c99cfa9f369b078509133acec453ab0
1511	89969181868076	0	swapper	283207256	8	R	6	0	4f6396eca19a2cc3d1e27d24ec9d48b4
1512	89969181905638	0	swapper	283207264	8	R	6	0	5b824d5d05bf561c7998aeca7db9829b
1513	89969181943234	0	swapper	283207272	8	R	6	0	d9242f661fd690bb11d1ad1732b1fdc6
1514	89969187318498	0	swapper	4014744	8	R	6	0	d8e662771317de11cc5d6e826f991c38
1515	89969187318498	0	swapper	4014752	8	R	6	0	5144561f5bad21c0bac05108e642c6a8
1516	89969187318498	0	swapper	4014760	8	R	6	0	7307fe4d11e3585b313b694c3a65afcd
1517	89969187318498	0	swapper	4014768	8	R	6	0	f73753d03845099a17883b92cc42aed5
1518	89969187318498	0	swapper	4014776	8	R	6	0	ec0318d49e60486053d34db2776e1088
1519	89969187318498	0	swapper	4014784	8	R	6	0	66ad6786a397af011bbb90f54fcc6cc4
1520	89969187318498	0	swapper	4014792	8	R	6	0	49d63be1694c6959eb9e5c15146710cc
1521	89969187318498	0	swapper	4014800	8	R	6	0	bc8f924b183b5013c744471a2766f9ea
1522	89969187318498	0	swapper	4014808	8	R	6	0	b6fb3344080b21f80f39fc6de1459e6a
1523	89969187318498	0	swapper	4014816	8	R	6	0	fd9ec4871131ad894281942c124e9dea
1524	89969187318498	0	swapper	4014824	8	R	6	0	fce1e0c16a6cbe67278e43ded25d20d7
1525	89969187318498	0	swapper	4014832	8	R	6	0	1165c0e30abd61c81bb5b9dd11bb837c
1526	89969187318498	0	swapper	4014840	8	R	6	0	88e67155f326689e7367a594bd972b06
1527	89969187318498	0	swapper	4014848	8	R	6	0	0ecebc57cac9929fa2076c8697573f6a
1528	89969187318498	0	swapper	4014856	8	R	6	0	ee1d4ce324216ee67ffc6906c38be0b7
1529	89969187318498	0	swapper	4014864	8	R	6	0	b6e5bfcb590fa23c61e46f7a4c9bf977
1530	89969187318498	0	swapper	4014872	8	R	6	0	dc0f419c77416e88c1fcbc05ee3614d1
1531	89969187318498	0	swapper	4014880	8	R	6	0	e8a7bf72d2fc2a00430100a1075b7c6e
1532	89969187318498	0	swapper	4014888	8	R	6	0	3b10791acd13834df1f76467338bc934
1533	89969187318498	0	swapper	4014896	8	R	6	0	4c94f4b2f8fd1a3223e5eef766dd2ee0
1534	89969187318498	0	swapper	4014904	8	R	6	0	a7592ac8bd267ebc3b07cdfa6b78b949
1535	89969187318498	0	swapper	4014912	8	R	6	0	f1a83d93880f80022a73e82c853d049a
1536	89969187318498	0	swapper	4014920	8	R	6	0	8b0b2e20c34f9d50c6cdca4d4b35b66c
1537	89969187318498	0	swapper	4014928	8	R	6	0	ee295f28f9628624cbaea3797aefbee5
1538	89969187318498	0	swapper	4014936	8	R	6	0	99600f431437e258a84788eee4d705f7
1539	89969187318498	0	swapper	4014944	8	R	6	0	405d33d66b59dc02f651169c14bd82a8
1540	89969187318498	0	swapper	4014952	8	R	6	0	396c8d08a00269b17274f4e3729cd808
1541	89969187318498	0	swapper	4014960	8	R	6	0	69a8722251f10f908e9801f8b0e978a0
1542	89969187318498	0	swapper	4014968	8	R	6	0	a7750d549661604d16d4873dbdd609b2
1543	89969187318498	0	swapper	4014976	8	R	6	0	ccc19725d22ed711e76836e75f332ed7
1544	89969198942752	0	swapper	283207280	8	R	6	0	22ef9e32eda889b322b1af16851cb72f
1545	89969198983219	0	swapper	283207288	8	R	6	0	c44c139883c45a2312397fd23b8a0a16
1546	89969199020457	0	swapper	283207296	8	R	6	0	f591b3a0e782147c29b59210a93d963b
1547	89969199058593	0	swapper	283207304	8	R	6	0	3cfbdc85059f421eecf00e3b83bb4266
1548	89969199095584	0	swapper	283207312	8	R	6	0	5e66962b154ed8ea7873497e4cec8dee
1549	89969199132599	0	swapper	283207320	8	R	6	0	4ed79ad0e5df3ed70aa3d33c6965466c
1550	89969199169517	0	swapper	283207328	8	R	6	0	9bfcdefa0260f7d21f03cddd82cd5012
1551	89969199206255	0	swapper	283207336	8	R	6	0	f5a4d2596bd504e3ef8f7ca198faa1b4
1552	89969199242921	0	swapper	283207344	8	R	6	0	013694237fbf6ce1215a87c989a50a63
1553	89969199279599	0	swapper	283207352	8	R	6	0	80ef79179c6693ebcc53c31dd7345c80
1554	89969203219668	0	swapper	4014672	8	R	6	0	0c1644c04176ffef65bb77fa6e93eff1
1555	89969203219668	0	swapper	4014680	8	R	6	0	9604f0ecdedafb652a78de5b4f4f6fcf
1556	89969203219668	0	swapper	4014688	8	R	6	0	d7401157e1a0136dbd408cde2668ad22
1557	89969203219668	0	swapper	4014696	8	R	6	0	d20d24a8c8caa6e5dfe7bcef22ea7977
1558	89969203219668	0	swapper	4014704	8	R	6	0	2f9b90b2442303b225ff927290c3a472
1559	89969203219668	0	swapper	4014712	8	R	6	0	e2f1f68f217a8c181f59d6b6ddfc6ace
1560	89969210920592	0	swapper	283207360	8	R	6	0	2f8cd7739a29924c39162e06aa3523b3
1561	89969210966253	0	swapper	283207368	8	R	6	0	f40357e283d3251a7673e66835923318
1562	89969211004345	0	swapper	283207376	8	R	6	0	ba71eba91d99dbe9d66331a623860831
1563	89969211042909	0	swapper	283207384	8	R	6	0	b8178b5e14c423c46021e9d6712813e9
1564	89969211080787	0	swapper	283207392	8	R	6	0	535d0f5eeb2f8276a24cf3bdef97451a
1565	89969211122289	0	swapper	283207400	8	R	6	0	c4f8b2f7b167cdd54be5cd28a223a90d
1566	89969211160263	0	swapper	283207408	8	R	6	0	1da164c0af6928c2a3c144c1296311d5
1567	89969211198309	0	swapper	283207416	8	R	6	0	6095b59d234691f461ebef7e507398c1
1568	89969211236127	0	swapper	283207424	8	R	6	0	86d9c86ac5b8c12ee4817bb7c0e73b9d
1569	89969211273698	0	swapper	283207432	8	R	6	0	1e75c600125ddfbbad2a1dfd7c324594
1570	89969211747813	0	swapper	283207440	8	R	6	0	bb80f719837734d4421b2272b656e25b
1571	89969211786816	0	swapper	283207448	8	R	6	0	8f36cafbd351700d5c25d280be322234
1572	89969211824988	0	swapper	283207456	8	R	6	0	9151131ee2c5b5430849beff87a14c0a
1573	89969211863456	0	swapper	283207464	8	R	6	0	9b5ee9d1c4cccb085071f43988806a5f
1574	89969211901195	0	swapper	283207472	8	R	6	0	dff4f8866cd0cd513fa07e803858fb7b
1575	89969211939055	0	swapper	283207480	8	R	6	0	7adf679b9c744b5648bde6c2058eb340
1576	89969211976858	0	swapper	283207488	8	R	6	0	072072087726624d2cddb7a4c098fea8
1577	89969212014646	0	swapper	283207496	8	R	6	0	425c97e7d0747fafc8e1374471497248
1578	89969212052406	0	swapper	283207504	8	R	6	0	59c97c303ee324f18dfaf63aa94295b7
1579	89969212090260	0	swapper	283207512	8	R	6	0	006bfedaa894049d6913a5b05c941aca
1580	89969212389223	0	swapper	283207520	8	R	6	0	5259094137346ef48d70f733ebbc43a2
1581	89969212702632	0	swapper	283207528	8	R	6	0	8f7c5355bd71114bd81de792911cb886
1582	89969212741361	0	swapper	283207536	8	R	6	0	0a292fd60cad4378f7444a8ced5011ab
1583	89969212779630	0	swapper	283207544	8	R	6	0	358cf9eea5a48c46c2d955959d414033
1584	89969212817628	0	swapper	283207552	8	R	6	0	f83a3f930af0b6a5373d584b9ef45726
1585	89969212856002	0	swapper	283207560	8	R	6	0	6ed7695fa4630c0808d6f913202a953f
1586	89969212897874	0	swapper	283207568	8	R	6	0	59eaaf9c7530720619f7517245475012
1587	89969212935136	0	swapper	283207576	8	R	6	0	85e1d85d890517fcddcc59d1ff927215
1588	89969222921983	0	swapper	283207584	8	R	6	0	db4f24c7fe6786c7399f4d08a0155683
1589	89969222968156	0	swapper	283207592	8	R	6	0	77d1a32b90f55c62963912d1dfa615d1
1590	89969223005607	0	swapper	283207600	8	R	6	0	7e32c88762b08dc60708ffed5f4110d8
1591	89969223043663	0	swapper	283207608	8	R	6	0	c935b8fa271c24538608b5f5385a4422
1592	89969223081336	0	swapper	283207616	8	R	6	0	91be83838b9741018f1f688714d1cf79
1593	89969223119635	0	swapper	283207624	8	R	6	0	1712fd2aee8ed853b955dafee36d0678
1594	89969223157239	0	swapper	283207632	8	R	6	0	e0b8de4531b1e96817fafaa7a88b47f1
1595	89969223194738	0	swapper	283207640	8	R	6	0	c6c877991f9cf161c728644c33454a3d
1596	89969223232255	0	swapper	283207648	8	R	6	0	33d9562799cb983308ed21531443815e
1597	89969223272368	0	swapper	283207656	8	R	6	0	1de92ee11567d8f307f222b7fec37ff3
1598	89969225254456	0	swapper	249899728	8	R	6	0	b945b233c564a2cdb93c5d6ab0ff0f6f
1599	89969234951779	0	swapper	283207664	8	R	6	0	935b2b939cdbe23f0822cd058b8a0d15
1600	89969234998205	0	swapper	283207672	8	R	6	0	3711e5785c810d295553610bdeebb4d0
1601	89969235042041	0	swapper	283207680	8	R	6	0	93ea22452718729569e40b4c6875ddfd
1602	89969235086436	0	swapper	283207688	8	R	6	0	bfd319de3cd83885373cc8ee8972422f
1603	89969235129920	0	swapper	283207696	8	R	6	0	b7cf2456acabd2700750ec53895c7476
1604	89969235177835	0	swapper	283207704	8	R	6	0	5e33cbc3c561d365665e1354b9c89c83
1605	89969235214657	0	swapper	283207712	8	R	6	0	157f80c61b807b3b95a04bc380f6ea30
1606	89969235251774	0	swapper	283207720	8	R	6	0	cddf4fa842f8e0434113a2a119c70fbd
1607	89969235288650	0	swapper	283207728	8	R	6	0	c97f7b5c20e188106bdae0ae2754ac48
1608	89969235325578	0	swapper	283207736	8	R	6	0	ff825f351ed07fbd5d091609367cbfc4
1609	89969235918138	0	swapper	283207744	8	R	6	0	8b078e4aa5cb30c9c03bffd91212b2d4
1610	89969235957000	0	swapper	283207752	8	R	6	0	9cefc153c95e8490e2a202ab440428a6
1611	89969235994748	0	swapper	283207760	8	R	6	0	11ff2e1843e108c9f3fe9713dbd68ae0
1612	89969236032915	0	swapper	283207768	8	R	6	0	9d00985cbbd7d8f627e5b5b8b25c0b5a
1613	89969236070670	0	swapper	283207776	8	R	6	0	e685989b6e1468e8415e142d1895b06e
1614	89969236108704	0	swapper	283207784	8	R	6	0	a3397894fdbdfe82ee46036557cf81d6
1615	89969236146633	0	swapper	283207792	8	R	6	0	97e35484d6b92fb3c159235548d06fc3
1616	89969236184198	0	swapper	283207800	8	R	6	0	51d5616ef35a4e01f2b79cccb7f3aae2
1617	89969236221814	0	swapper	283207808	8	R	6	0	d115d5881b92c1d7507d471dc686d3f9
1618	89969236259079	0	swapper	283207816	8	R	6	0	cf6a670b38818439b3b83eeb92fbc124
1619	89969241621891	0	swapper	58012072	8	R	6	0	b1f1011f862f0c28fe2d24e9d72f5a53
1620	89969250829867	0	swapper	283207824	8	R	6	0	c782a669c7337a444779521c6dc0b03c
1621	89969250876861	0	swapper	283207832	8	R	6	0	177653411d4f3a330c68ba7fe0478921
1622	89969250920607	0	swapper	283207840	8	R	6	0	59a60d35dfbef9228cfb1b0540029978
1623	89969250966343	0	swapper	283207848	8	R	6	0	7fcdf5a6c74224cfe7bc701fba7413ce
1624	89969251004083	0	swapper	283207856	8	R	6	0	9fb396c79dc2c729478dd2855bc3a34f
1625	89969251041931	0	swapper	283207864	8	R	6	0	f0ccfd652ed5e36729d70bf9fe0b96a5
1626	89969251079424	0	swapper	283207872	8	R	6	0	af632f692fb7770e5c7e54b3d0a0ee5a
1627	89969251116935	0	swapper	283207880	8	R	6	0	262b11f430ebafaefd6e71b78c54b765
1628	89969251154656	0	swapper	283207888	8	R	6	0	01e2ca83bfa968f67ee2fc180b52f33b
1629	89969251191975	0	swapper	283207896	8	R	6	0	930d18a2e3b9c859181407812a8f0dfe
1630	89969251776066	0	swapper	283207904	8	R	6	0	1d0b759772a2391b9e7eede46e63cea5
1631	89969251814952	0	swapper	283207912	8	R	6	0	20fc73d09584cf571024dd045f122942
1632	89969251852754	0	swapper	283207920	8	R	6	0	6a3d50cc5d99da05639646f7d6ee3e2c
1633	89969251891038	0	swapper	283207928	8	R	6	0	43ed8cbc5e137305243e23a0b100567e
1634	89969251928736	0	swapper	283207936	8	R	6	0	7e659ddacdc25fc1b241732a28fbe4c4
1635	89969251966785	0	swapper	283207944	8	R	6	0	fee4a0a426ed2e3fd9ce8b194f245401
1636	89969252004771	0	swapper	283207952	8	R	6	0	21d3c0e8b663c332f9fee65752ed101e
1637	89969252042971	0	swapper	283207960	8	R	6	0	1cf4b124656b294f4d18ce0f3fa80ae3
1638	89969252080488	0	swapper	283207968	8	R	6	0	e8a1c6c47b54b7acdfe69f6d49ac9690
1639	89969252118285	0	swapper	283207976	8	R	6	0	83eda7668d7d01f3b64052d819796524
1640	89969252697031	0	swapper	283207984	8	R	6	0	9892b0985cf06faa1d983064a173fa35
1641	89969252735836	0	swapper	283207992	8	R	6	0	eaeca631407bfcfd30b6c9485a1d596c
1642	89969252773551	0	swapper	283208000	8	R	6	0	3e8da5781b87498668a7e5db919a2cba
1643	89969252811555	0	swapper	283208008	8	R	6	0	8888c4d7bd679444bd371f1f5303d8a5
1644	89969252849325	0	swapper	283208016	8	R	6	0	1bc067bfa2ca542c59b1ea75d51faab0
1645	89969252887561	0	swapper	283208024	8	R	6	0	206a9d2504c808630cf40983097c6082
1646	89969252925478	0	swapper	283208032	8	R	6	0	9cd0555a6c73e8c2e0bd05d96e15b01a
1647	89969252963103	0	swapper	283208040	8	R	6	0	a5e01e7353a62b8c6af5451fcb158dd0
1648	89969253000915	0	swapper	283208048	8	R	6	0	b7525e6b2831bd81e910b8e77a552cc0
1649	89969253038982	0	swapper	283208056	8	R	6	0	ffc8c9a0b3a4ae843de56adb6f08b72e
1650	89969253661355	0	swapper	58012080	8	R	6	0	93561542c4f44aa8d64a06b1576d9435
1651	89969262856327	0	swapper	283208064	8	R	6	0	d097c4d05b7891392467bf0a353ae010
1652	89969262902671	0	swapper	283208072	8	R	6	0	19b2124f61aab97574e509dff409dd8e
1653	89969262946255	0	swapper	283208080	8	R	6	0	324367c9c1a369bfc7e180e97d05fcea
1654	89969262990274	0	swapper	283208088	8	R	6	0	d17da6628da29f43750869a2af26652b
1655	89969263033674	0	swapper	283208096	8	R	6	0	b384549bdae59ad33da8cc10dea964bc
1656	89969263081125	0	swapper	283208104	8	R	6	0	e711e48def3ddec0a3e10a0b812a9086
1657	89969263118335	0	swapper	283208112	8	R	6	0	ed8475397e92020d16a240c746951e01
1658	89969263155504	0	swapper	283208120	8	R	6	0	541f0a1023e55dc340c16de7cdcfee61
1659	89969263192783	0	swapper	283208128	8	R	6	0	80a39704aa64bd20e4cd9c001b993877
1660	89969263230068	0	swapper	283208136	8	R	6	0	55dd14e7de33ee82d9f0d99ab5d8c0d2
1661	89969266230179	0	swapper	55072024	8	R	6	0	6aaf23a76487908d5c0776f7244a8689
1662	89969274972947	0	swapper	283208144	8	R	6	0	8b4d5e1db604320beca2dcc266e4c6bd
1663	89969275019484	0	swapper	283208152	8	R	6	0	2d615bb31b84a218007da280324b9586
1664	89969275063422	0	swapper	283208160	8	R	6	0	425a0c03fe46b9e0585123180727a97a
1665	89969275107920	0	swapper	283208168	8	R	6	0	444b169482a13b5b0300463ff27ea5b4
